time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3087, 199, 0
4, 3009, 277, 0
5, 2042, 1243, 1
6, 798, 2487, 1
7, 387, 2897, 2
8, 129, 3101, 56
9, 56, 3018, 212
10, 27, 2256, 1003
11, 20, 1097, 2169
12, 15, 473, 2798
13, 14, 170, 3102
14, 13, 58, 3215
15, 13, 26, 3247
16, 13, 12, 3261
17, 13, 4, 3269
18, 13, 1, 3272
19, 13, 0, 3273
