time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3251, 35, 0
3, 3238, 48, 0
4, 2947, 339, 0
5, 1709, 1576, 1
6, 797, 2487, 2
7, 309, 2967, 10
8, 105, 3135, 46
9, 58, 3014, 214
10, 29, 2099, 1158
11, 21, 1026, 2239
12, 15, 414, 2857
13, 15, 142, 3129
14, 13, 58, 3215
15, 13, 27, 3246
16, 13, 12, 3261
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
