time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3192, 94, 0
3, 2569, 717, 0
4, 1468, 1818, 0
5, 520, 2765, 1
6, 201, 3083, 2
7, 74, 3177, 35
8, 37, 2824, 425
9, 22, 1757, 1507
10, 16, 755, 2515
11, 15, 261, 3010
12, 13, 89, 3184
13, 13, 36, 3237
14, 13, 18, 3255
15, 13, 5, 3268
16, 13, 3, 3270
17, 13, 0, 3273
